Date 	Open 	High 	Low 	Close 	Shares Traded 	Turnover (? Cr)	India VIX	STT rate	Avg Share price	Trading Volume 
18-Apr-13	5682.7	5794.35	5681.85	5783.1	149883469	6588.7	15.36	0.05	5738.1	1.148237221
22-Apr-13	5789.85	5844.85	5789.8	5834.4	135095797	6073.25	16.22	0.05	5817.325	1.043993588
23-Apr-13	5843.1	5844.3	5791.55	5836.9	132218357	5366.87	15.07	0.05	5817.925	0.9224715
25-Apr-13	5856.1	5924.6	5853.3	5916.3	199597725	9211.66	14.2	0.05	5888.95	1.564227918
26-Apr-13	5899.75	5907.05	5860.5	5871.45	141311877	6840.01	13.88	0.05	5883.775	1.162520661
29-Apr-13	5877.6	5918.65	5868.8	5904.1	118882089	5364.86	14.33	0.05	5893.725	0.910266427
30-Apr-13	5932.6	5962.3	5867.8	5930.2	153186197	6699.02	15.1	0.05	5915.05	1.132538186
02-May-13	5911.4	6019.45	5910.95	5999.35	162376438	7277.43	16.28	0.05	5965.2	1.219980889
03-May-13	5993.5	6000.3	5930.15	5944	145754275	6590.91	15.55	0.05	5965.225	1.104888751
06-May-13	5944.9	5976.5	5928.45	5971.05	110166713	4612.49	15.84	0.05	5952.475	0.774886077
07-May-13	5983.45	6050.5	5982.95	6043.55	136372981	5572.16	16.5	0.05	6016.725	0.926111797
08-May-13	6064.15	6083.55	6024.95	6069.3	122278698	5159.97	16.76	0.05	6054.25	0.852288888
09-May-13	6078.35	6084.7	6040.45	6050.15	109997276	5164.76	16.6	0.05	6062.575	0.851908636
10-May-13	6046.25	6105.3	6045.6	6094.75	111351573	5162.22	16.86	0.05	6075.45	0.849685209
11-May-13	6088.2	6114.55	6084.15	6107.25	7991165	355.74	16.84	0.05	6099.35	0.058324248
13-May-13	6098.2	6104.95	5972.9	5980.45	107948706	4633.05	17.51	0.05	6038.925	0.767197804
14-May-13	5989.7	6026.2	5970.05	5995.4	119265483	4921.65	17.17	0.05	5998.125	0.820531416
15-May-13	6018.85	6157.1	6018.85	6146.75	153892843	7240.73	18.13	0.05	6087.975	1.189349496
16-May-13	6128.25	6187.3	6128.25	6169.9	158635506	6733.31	17.74	0.05	6157.775	1.093464766
17-May-13	6172.95	6199.95	6146.15	6187.3	147280254	5870.44	17.57	0.05	6173.05	0.950978852
20-May-13	6198	6229.45	6146.05	6156.9	122252978	5589.97	17.71	0.05	6187.75	0.903392994
21-May-13	6152.35	6180.25	6102.35	6114.1	130589228	5122.71	17.88	0.05	6141.3	0.83414098
22-May-13	6127.05	6147.6	6074.45	6094.5	133763685	5837.19	17.72	0.05	6111.025	0.955190005
23-May-13	6050.4	6081.45	5955.7	5967.05	198930489	8230.1	18.73	0.05	6018.575	1.367449936
24-May-13	6010.7	6015.3	5936.8	5983.55	161622562	6193	17.7	0.05	5976.05	1.036303244
27-May-13	5989.4	6099.9	5975.55	6083.15	115115365	4961.15	17.03	0.05	6037.725	0.821691945
28-May-13	6086.35	6127.65	6055.4	6111.25	139668916	5481.14	17.12	0.05	6091.525	0.89979767
29-May-13	6120.45	6125.05	6069.8	6104.3	120205054	5135.8	17.86	0.05	6097.425	0.842289983
30-May-13	6072.15	6133.75	6072.15	6124.05	194092801	7794.82	16.04	0.05	6102.95	1.277221671
31-May-13	6098.7	6106.25	5975.55	5985.95	175311989	7223.11	16.99	0.05	6040.9	1.195700972
03-Jun-13	5997.35	6011	5916.35	5939.3	112123535	5702.24	17.29	0.05	5963.675	0.956162098
04-Jun-13	5941.1	5981.6	5910.25	5919.45	114450873	4990.51	17.26	0.05	5945.925	0.839316002
05-Jun-13	5908.3	5935.2	5883.7	5923.85	110223279	4691.39	16.78	0.05	5909.45	0.793879295
06-Jun-13	5895	5956.55	5869.5	5921.4	114174694	4961.54	17.35	0.05	5913.025	0.839086593
07-Jun-13	5900.05	5972.7	5871.3	5881	118346364	4888.65	17.35	0.05	5922	0.825506586
10-Jun-13	5907.9	5931.65	5857.4	5878	100130739	4304.75	18.11	0.05	5894.525	0.730296334
11-Jun-13	5848.75	5868.05	5780.35	5788.8	180902123	6695.57	19.49	0.05	5824.2	1.149611964
12-Jun-13	5771.75	5792.9	5738.6	5760.2	140394424	5894.04	18.85	0.05	5765.75	1.022250358
13-Jun-13	5709.35	5729.85	5683.1	5699.1	142041404	5462.45	19.44	0.05	5706.475	0.957237174
14-Jun-13	5748.95	5819.4	5739.4	5808.4	124410018	5121.33	18.35	0.05	5779.4	0.886135239
17-Jun-13	5820.4	5854.9	5770.25	5850.05	107160887	4560.84	18.18	0.05	5812.575	0.784650521
18-Jun-13	5841.9	5863.4	5804.3	5813.6	117541145	4591.91	18.29	0.05	5833.85	0.787114856
19-Jun-13	5805.75	5828.4	5777.9	5822.25	115539008	4643.17	18.46	0.05	5803.15	0.800112008
20-Jun-13	5754.15	5755	5645.65	5655.9	198400131	7148	19.19	0.05	5700.325	1.25396359
21-Jun-13	5639.9	5686.15	5616.85	5667.65	182410583	6697.18	19.03	0.05	5651.5	1.185026984
24-Jun-13	5638.05	5640	5566.25	5590.25	193488581	6308.88	21.01	0.05	5603.125	1.12595739
25-Jun-13	5606.95	5666.25	5570.25	5609.1	196571543	6792.49	21.14	0.05	5618.25	1.209004583
26-Jun-13	5627.95	5635.25	5579.35	5588.7	160095940	5939.3	21.07	0.05	5607.3	1.059208532
27-Jun-13	5647.95	5699.35	5630.95	5682.35	239029425	9184.29	18.85	0.05	5665.15	1.621190966
28-Jun-13	5749.5	5852.95	5749.5	5842.2	214402430	8753.33	17.95	0.05	5801.225	1.508876143
01-Jul-13	5834.1	5904.35	5822.2	5898.85	144794030	5405.72	18.09	0.05	5863.275	0.921962555
02-Jul-13	5885.5	5898.8	5852.3	5857.55	145721790	5163.09	18.21	0.05	5875.55	0.878741565
03-Jul-13	5811.95	5815	5760.4	5770.9	160523863	5219.24	18.91	0.05	5787.7	0.901781364
04-Jul-13	5794.75	5848.2	5786.05	5836.95	151929179	5429.87	18.58	0.05	5817.125	0.933428455
05-Jul-13	5889.95	5900.45	5858.45	5867.9	123586417	4303.93	18.67	0.05	5879.45	0.732029356
08-Jul-13	5833.15	5833.85	5775.55	5811.55	127624733	4823.52	19.34	0.05	5804.7	0.830968009
09-Jul-13	5834.6	5864.95	5834.6	5859	110427867	4661.55	19.32	0.05	5849.775	0.796876803
10-Jul-13	5869.9	5879.35	5802.85	5816.7	117516350	4820.53	19.98	0.05	5841.1	0.825277773
11-Jul-13	5894.5	5948.85	5887.95	5935.1	120195681	4882.29	18.89	0.05	5918.4	0.824934104
12-Jul-13	6000.5	6019	5951.15	6009	127707078	6591.27	18.69	0.05	5985.075	1.101284445
15-Jul-13	5991.2	6038.2	5980.95	6030.8	116275729	4641.97	18.79	0.05	6009.575	0.772428999
16-Jul-13	5930.8	5966.05	5910.95	5955.25	151162819	5915.8	18.99	0.05	5938.5	0.996177486
17-Jul-13	5972.25	5989.8	5926.75	5973.3	191516153	8349.59	19.36	0.05	5958.275	1.40134351
18-Jul-13	5984.7	6051.1	5974.55	6038.05	171728134	7774.83	18.27	0.05	6012.825	1.293041125
19-Jul-13	6057.2	6066.85	6020.25	6029.2	163311714	7987.75	18.13	0.05	6043.55	1.32169834
22-Jul-13	6009.75	6064.15	6004.25	6031.8	115168337	5117.19	17.63	0.05	6034.2	0.848031222
23-Jul-13	6064.3	6093.35	6061.3	6077.8	126469251	5459.62	16.72	0.05	6077.325	0.898359064
24-Jul-13	6032.2	6047.25	5962.6	5990.5	151931749	6413.64	16.91	0.05	6004.925	1.068063298
25-Jul-13	5970.4	5990.65	5896.4	5907.5	237081135	8762.77	16.72	0.05	5943.525	1.474338881
26-Jul-13	5937.95	5944.5	5869.5	5886.2	174535664	6419.86	16.78	0.05	5907	1.086822414
29-Jul-13	5869.95	5886	5825.8	5831.65	173430612	4812.3	18.25	0.05	5855.9	0.821786574
30-Jul-13	5836.05	5861.3	5747.6	5755.05	181489174	6006.91	18.12	0.05	5804.45	1.034880135
31-Jul-13	5738.35	5752.1	5675.75	5742	235469131	8717.16	18.77	0.05	5713.925	1.525599303
01-Aug-13	5776.9	5808.5	5676.85	5727.85	216762208	7164.04	19.81	0.05	5742.675	1.247509218
02-Aug-13	5750.05	5761.85	5649	5677.9	222494469	6350.26	20.89	0.05	5705.425	1.113021379
05-Aug-13	5682.4	5721	5661.5	5685.4	197167952	5575.21	20.8	0.05	5691.25	0.979610806
06-Aug-13	5664.9	5664.9	5521.8	5542.25	216227972	6424.42	22.73	0.05	5593.35	1.148581798
07-Aug-13	5549.3	5561.45	5486.85	5519.1	245010773	7725.23	22.04	0.05	5524.15	1.39844682
08-Aug-13	5510.05	5577.6	5510.05	5565.65	204918722	6968.85	21.19	0.05	5543.825	1.257047255
12-Aug-13	5606.7	5644.1	5557.1	5612.4	195708484	7063.92	21.28	0.05	5600.6	1.261279149
13-Aug-13	5600.25	5704.75	5578.9	5699.3	222997337	7073.34	19.26	0.05	5641.825	1.253732613
14-Aug-13	5715.4	5754.55	5690.2	5742.3	223656483	6970.2	18.7	0.05	5722.375	1.218060683
16-Aug-13	5705.45	5716.6	5496.05	5507.85	248094094	8807.27	23.64	0.05	5606.325	1.570952451
19-Aug-13	5497.55	5499.65	5360.65	5414.75	219672819	6713.03	25.59	0.05	5430.15	1.236251301
20-Aug-13	5353.45	5417.8	5306.35	5401.45	261052792	7982.22	27.23	0.05	5362.075	1.488643855
21-Aug-13	5494.45	5504.1	5268.45	5302.55	255004311	8509.29	28.09	0.05	5386.275	1.579809794
22-Aug-13	5282.8	5418.95	5254.05	5408.45	284468531	9075.86	27.68	0.05	5336.5	1.700713951
23-Aug-13	5428.75	5478.8	5377.8	5471.75	251511910	7763.2	25.75	0.05	5428.3	1.430134665
26-Aug-13	5499.4	5528.7	5454.45	5476.5	241996358	6465.02	26.38	0.05	5491.575	1.177261532
27-Aug-13	5426.5	5427.4	5274.25	5287.45	306037010	8236.84	29.42	0.05	5350.825	1.539358884
28-Aug-13	5233.45	5317.7	5118.85	5285	335993745	10705.51	32.38	0.05	5218.275	2.051541937
29-Aug-13	5316.5	5428.9	5303	5409.05	326499273	10580.48	29.41	0.05	5365.95	1.971781325
30-Aug-13	5407.45	5493.3	5360.2	5471.8	336401705	11431.52	27.81	0.05	5426.75	2.106513106
02-Sep-13	5480.25	5564.9	5478.85	5550.75	214232444	6135.94	27.55	0.05	5521.875	1.111205886
03-Sep-13	5574.7	5580.95	5323.75	5341.45	250298844	7304.81	32.49	0.05	5452.35	1.339754418
04-Sep-13	5358.65	5460.25	5318.9	5448.1	237230494	7252.61	31.11	0.05	5389.575	1.345673824
05-Sep-13	5553.75	5625.75	5552.7	5592.95	274937515	9484.19	28.53	0.05	5589.225	1.696870317
06-Sep-13	5617.45	5688.6	5566.15	5680.4	253030740	8821.54	28.65	0.05	5627.375	1.567611897
10-Sep-13	5738.5	5904.85	5738.2	5896.75	275244175	10307.97	29.44	0.05	5821.525	1.770664903
11-Sep-13	5887.25	5924.35	5832.7	5913.15	265006808	7980.51	29.75	0.05	5878.525	1.357570139
12-Sep-13	5931.15	5932	5815.8	5850.7	272987246	7667.76	29.71	0.05	5873.9	1.305395053
13-Sep-13	5828	5884.3	5822.9	5850.6	190768447	6403.37	28.29	0.05	5853.6	1.093919981
16-Sep-13	5930.3	5957.25	5798.15	5840.55	219455842	7819.05	28.82	0.05	5877.7	1.33029076
17-Sep-13	5824.2	5857.8	5804.9	5850.2	157938740	5550.64	27.93	0.05	5831.35	0.951861919
18-Sep-13	5872.75	5916.9	5840.2	5899.45	153585493	5369.63	27.69	0.05	5878.55	0.913427631
19-Sep-13	6044.15	6142.5	6040.15	6115.55	287191701	11291.28	24.5	0.05	6091.325	1.853665664
20-Sep-13	6104.55	6130.95	5932.85	6012.1	318645265	11587.18	24.73	0.05	6031.9	1.920983438
23-Sep-13	5945.8	5989.4	5871.4	5889.75	188322506	6596.17	27.02	0.05	5930.4	1.112263928
24-Sep-13	5855	5938.4	5854.55	5892.45	187578148	7002.84	26.72	0.05	5896.475	1.187631593
25-Sep-13	5901.55	5910.55	5811.1	5873.85	200162195	6988.96	25.68	0.05	5860.825	1.192487406
26-Sep-13	5872.8	5917.65	5864.1	5882.25	220589737	7761.99	24	0.05	5890.875	1.317629384
27-Sep-13	5905.55	5909.2	5819.3	5833.2	163067913	5303.31	24.06	0.05	5864.25	0.904345824
30-Sep-13	5801.05	5810.2	5718.5	5735.3	155674706	5642.77	26.65	0.05	5764.35	0.97890829
01-Oct-13	5756.1	5786.45	5700.95	5780.05	159247089	5075.7	25.77	0.05	5743.7	0.883698661
03-Oct-13	5819.1	5917.6	5802.7	5909.7	199793235	7481.97	25.17	0.05	5860.15	1.276754008
04-Oct-13	5891.3	5950.45	5885	5907.3	191469248	6052.47	26.13	0.05	5917.725	1.02276973
07-Oct-13	5889.05	5912	5825.85	5906.15	156387945	5348.49	26.83	0.05	5868.925	0.911323624
08-Oct-13	5975	5981.7	5913	5928.4	158527593	5950.47	26.55	0.05	5947.35	1.000524603
09-Oct-13	5893.25	6015.5	5877.1	6007.45	192037125	6904.96	25.87	0.05	5946.3	1.161219582
10-Oct-13	6001.05	6033.95	5979.8	6020.95	159607329	6163.68	25.88	0.05	6006.875	1.026104256
11-Oct-13	6104.85	6107.6	6046.4	6096.2	180834257	8283.09	23.59	0.05	6077	1.363022873
14-Oct-13	6093	6124.1	6082.9	6112.7	142173640	5989.37	22.85	0.05	6103.5	0.981300893
15-Oct-13	6147.55	6156.3	6056.55	6089.05	218304334	6745.02	23.24	0.05	6106.425	1.104577556
17-Oct-13	6098.5	6110.75	6032.55	6045.85	230561463	8158.31	21.06	0.05	6071.65	1.343672643
18-Oct-13	6070.9	6201.45	6070.9	6189.35	250339955	8353.23	20.12	0.05	6136.175	1.361308959
21-Oct-13	6202	6218.95	6163.3	6204.95	196989071	7341.25	20.18	0.05	6191.125	1.185769953
22-Oct-13	6192.3	6220.1	6181.8	6202.8	161943721	5850.72	19.96	0.05	6200.95	0.943519945
23-Oct-13	6209.55	6217.95	6116.6	6178.35	188285223	6921.65	20.35	0.05	6167.275	1.122319014
24-Oct-13	6162.8	6252.45	6142.95	6164.35	176235553	6737.2	20.64	0.05	6197.7	1.087048421
25-Oct-13	6154	6174.75	6125.95	6144.9	144531462	5582.82	20.42	0.05	6150.35	0.907723951
28-Oct-13	6155.1	6168.75	6094.1	6101.1	146340691	5282.79	21.29	0.05	6131.425	0.861592534
29-Oct-13	6107.55	6228.05	6079.2	6220.9	197348371	7572.87	19.76	0.05	6153.625	1.230635601
30-Oct-13	6230.8	6269.2	6222.6	6251.7	177583848	6861.84	19.53	0.05	6245.9	1.098615092
31-Oct-13	6237.15	6309.05	6235.9	6299.15	239607127	9560.54	18.39	0.05	6272.475	1.524205358
01-Nov-13	6289.75	6332.6	6286.95	6307.2	191639789	7371.92	18.64	0.05	6309.775	1.168333261
03-Nov-13	6332.05	6342.95	6311.15	6317.35	23856924	858.24	19.49	0.05	6327.05	0.135646154
05-Nov-13	6282.15	6304.75	6244.3	6253.15	181053761	6598.06	19.94	0.05	6274.525	1.051563266
06-Nov-13	6260.55	6269.7	6208.7	6215.15	157080263	5461.18	20.25	0.05	6239.2	0.875301321
07-Nov-13	6228.9	6288.95	6180.8	6187.25	168832431	6274.13	19.87	0.05	6234.875	1.006296036
08-Nov-13	6170.15	6185.15	6120.95	6140.75	150051986	5977.34	19.64	0.05	6153.05	0.97144343
11-Nov-13	6110.4	6141.65	6067.75	6078.8	146060450	5678.81	19.98	0.05	6104.7	0.93023572
12-Nov-13	6087.25	6108.7	6011.75	6018.05	153812590	5646.24	20.86	0.05	6060.225	0.93168818
13-Nov-13	5998.85	6042.25	5972.45	5989.6	162538228	6738.41	20.45	0.05	6007.35	1.121694258
14-Nov-13	6037	6101.65	6036.65	6056.15	154913925	5872.61	19.26	0.05	6069.15	0.967616553
18-Nov-13	6111.05	6196.8	6110.4	6189	163991212	6279.02	18.82	0.05	6153.6	1.020381565
19-Nov-13	6197.25	6212.4	6180.2	6203.35	161514064	6020.17	19.3	0.05	6196.3	0.971574972
20-Nov-13	6186.85	6204.35	6106.95	6122.9	155794838	5493.72	20.83	0.05	6155.65	0.892467895
21-Nov-13	6096.5	6097.35	5985.4	5999.05	137232011	5457.87	21.14	0.05	6041.375	0.903415199
22-Nov-13	6027.35	6049.6	5972.8	5995.45	134755917	4804.74	20.04	0.05	6011.2	0.799297977
25-Nov-13	6035.95	6123.5	6035.95	6115.35	127195086	5113.81	21.05	0.05	6079.725	0.841125215
26-Nov-13	6099.25	6112.7	6047.75	6059.1	150661397	5975.26	21.59	0.05	6080.225	0.982736659
27-Nov-13	6062.7	6074	6030.3	6057.1	124875896	4780.5	21.14	0.05	6052.15	0.789884586
28-Nov-13	6092	6112.95	6068.3	6091.85	195315802	6589.55	20.71	0.05	6090.625	1.08191688
29-Nov-13	6103.9	6182.5	6103.8	6176.1	190711115	5487.36	21.38	0.05	6143.15	0.893248578
02-Dec-13	6171.15	6228.7	6171.15	6217.85	145948276	5294.15	23.36	0.05	6199.925	0.853905491
03-Dec-13	6204.25	6225.4	6191.4	6201.85	156852586	5474.29	24.72	0.05	6208.4	0.881755364
04-Dec-13	6187.95	6209.15	6149.9	6160.95	186169067	5561.95	23.71	0.05	6179.525	0.900061089
05-Dec-13	6262.45	6300.55	6232	6241.1	186060466	7519.34	21.68	0.05	6266.275	1.199969679
06-Dec-13	6234.4	6275.35	6230.75	6259.9	158539890	5692.11	22.21	0.05	6253.05	0.910293377
09-Dec-13	6415	6415.25	6345	6363.9	198285630	8117.57	19.16	0.05	6380.125	1.272321467
10-Dec-13	6354.7	6362.25	6307.55	6332.85	242412856	8646.17	17.98	0.05	6334.9	1.364847117
11-Dec-13	6307.2	6326.6	6280.25	6307.9	148196394	5672.66	17.54	0.05	6303.425	0.899932973
12-Dec-13	6276.75	6286.85	6230.55	6237.05	148533899	5175.39	17.74	0.05	6258.7	0.826911339
13-Dec-13	6201.3	6208.6	6161.4	6168.4	169650657	6403.01	17.84	0.05	6185	1.035248181
16-Dec-13	6168.35	6183.25	6146.05	6154.7	146451539	5445.51	18.36	0.05	6164.65	0.883344553
17-Dec-13	6178.2	6190.55	6133	6139.05	154174701	5676.19	18.33	0.05	6161.775	0.921193974
18-Dec-13	6129.95	6236	6129.95	6217.15	243250558	7498.21	17.54	0.05	6182.975	1.212718796
19-Dec-13	6253.9	6263.75	6150.7	6166.65	437039204	9005.49	16.58	0.05	6207.225	1.450807728
20-Dec-13	6179.95	6284.5	6170.35	6274.25	171969981	6359.37	16.02	0.05	6227.425	1.02118773
23-Dec-13	6267.2	6317.5	6266.95	6284.5	131187586	4746.66	16.26	0.05	6292.225	0.754369082
24-Dec-13	6296.45	6301.5	6262	6268.4	107642909	3780.9	15.58	0.05	6281.75	0.601886417
26-Dec-13	6270.1	6302.75	6259.45	6278.9	182310258	6457.23	14.88	0.05	6281.1	1.028041267
27-Dec-13	6292.8	6324.9	6289.4	6313.8	96867388	3797.25	14.66	0.05	6307.15	0.602054811
30-Dec-13	6336.4	6344.05	6273.15	6291.1	101271820	3977.23	15.08	0.05	6308.6	0.630445741
31-Dec-13	6307.35	6317.3	6287.3	6304	103439312	3032.11	15.12	0.05	6302.3	0.481111658
01-Jan-14	6323.8	6327.2	6298.25	6301.65	69567668	2015.36	15.58	0.05	6312.725	0.319253571
02-Jan-14	6301.25	6358.3	6211.3	6221.15	158132556	5249.79	16.55	0.05	6284.8	0.835315364
03-Jan-14	6194.55	6221.7	6171.25	6211.15	139043889	5369.42	15.87	0.05	6196.475	0.866528147
06-Jan-14	6220.85	6224.7	6170.25	6191.45	118344976	4722.67	16.5	0.05	6197.475	0.762031311
07-Jan-14	6203.9	6221.5	6144.75	6162.25	138559000	5696.6	16.32	0.05	6183.125	0.92131406
08-Jan-14	6178.05	6192.1	6160.35	6174.6	146912639	5816.54	16.32	0.05	6176.225	0.94176297
09-Jan-14	6181.7	6188.05	6148.25	6168.35	150064466	5908.02	16.18	0.05	6168.15	0.957826901
10-Jan-14	6178.85	6239.1	6139.6	6171.45	159920407	7347.29	15.58	0.05	6189.35	1.187085881
13-Jan-14	6189.55	6288.2	6189.55	6272.75	135009945	5984.02	15.95	0.05	6238.875	0.959150488
14-Jan-14	6260.25	6280.35	6234.15	6241.85	110231153	4703.01	15.74	0.05	6257.25	0.751609733
15-Jan-14	6265.95	6325.2	6265.3	6320.9	145922867	6422.97	15.42	0.05	6295.25	1.020288313
16-Jan-14	6341.35	6346.5	6299.85	6318.9	153420441	6758.63	15.54	0.05	6323.175	1.068866511
17-Jan-14	6306.25	6327.1	6246.35	6261.65	167719501	7895.92	15.41	0.05	6286.725	1.255967137
20-Jan-14	6261.75	6307.45	6243.35	6303.95	122136071	5499.51	15.35	0.05	6275.4	0.876360073
21-Jan-14	6320.15	6330.3	6297.9	6313.8	141728380	5831.26	15.55	0.05	6314.1	0.923529878
22-Jan-14	6309.05	6349.95	6287.45	6338.95	137490525	5635.92	15.85	0.05	6318.7	0.891942963
23-Jan-14	6325.95	6355.6	6316.4	6345.65	120054602	5278.88	15.58	0.05	6336	0.833156566
24-Jan-14	6301.65	6331.45	6263.9	6266.75	160270856	6209.06	15.83	0.05	6297.675	0.985928934
27-Jan-14	6186.3	6188.55	6130.25	6135.85	190442601	7091.1	18.67	0.05	6159.4	1.151264734
28-Jan-14	6131.85	6163.6	6085.95	6126.25	184111740	7710.08	17.72	0.05	6124.775	1.258834814
29-Jan-14	6161	6170.45	6109.8	6120.25	146733030	6487.39	18.04	0.05	6140.125	1.056556666
30-Jan-14	6067	6082.85	6027.25	6073.7	208061426	7694.04	17.25	0.05	6055.05	1.270681497
31-Jan-14	6082.75	6097.85	6067.35	6089.5	146713083	5407.1	16.82	0.05	6082.6	0.888945517
03-Feb-14	6058.8	6074.85	5994.45	6001.8	134893587	4635.69	18.27	0.05	6034.65	0.768178768
04-Feb-14	5947.6	6017.8	5933.3	6000.9	183252654	6075.02	18.69	0.05	5975.55	1.016646166
05-Feb-14	6004.25	6028.05	5962.05	6022.4	166627311	5572.13	18.93	0.05	5995.05	0.929455134
06-Feb-14	6028.35	6048.35	5965.4	6036.3	185503324	6291.97	18.94	0.05	6006.875	1.04746145
07-Feb-14	6077.65	6079.95	6030.9	6063.2	181932292	5591.39	18.55	0.05	6055.425	0.923368715
10-Feb-14	6072.8	6083.05	6046.4	6053.45	133070328	4762.89	19.05	0.05	6064.725	0.785343111
11-Feb-14	6072.45	6081.85	6053.25	6062.7	150520900	5268.8	18.63	0.05	6067.55	0.86835708
12-Feb-14	6085.35	6106.6	6077.4	6084	138547391	5351.08	17.43	0.05	6092	0.878378201
13-Feb-14	6087.55	6094.4	5991.1	6001.1	153652371	5037.18	17.8	0.05	6042.75	0.833590667
14-Feb-14	6023.75	6056.4	5984.6	6048.35	140204479	5539.7	16.66	0.05	6020.5	0.920139523
17-Feb-14	6057.1	6080.65	6038.3	6073.3	108492457	4455.65	15.83	0.05	6059.475	0.735319479
18-Feb-14	6071.3	6141.7	6066.8	6127.1	126639146	4592.38	15.41	0.05	6104.25	0.752325019
19-Feb-14	6132.05	6160.35	6125.75	6152.75	95248833	3735.52	15.07	0.05	6143.05	0.608088816
20-Feb-14	6127.15	6129.1	6086.45	6091.45	132108928	4344.77	15.16	0.05	6107.775	0.711350696
21-Feb-14	6108.3	6159.65	6108	6155.45	112596128	4001.93	14.04	0.05	6133.825	0.652436286
24-Feb-14	6140.95	6191.85	6130.8	6186.1	144877047	4424.81	14.3575	0.05	6161.325	0.718158838
25-Feb-14	6205.7	6216.85	6176.6	6200.05	146259298	4782.95	13.95	0.05	6196.725	0.77185126
26-Feb-14	6202.45	6245.95	6202.1	6238.8	181663811	6641.33	13.955	0.05	6224.025	1.067047449
28-Feb-14	6228.45	6282.7	6228.1	6276.95	209914263	7869.42	14.1775	0.05	6255.4	1.25802027
03-Mar-14	6264.35	6277.75	6212.25	6221.45	144562338	5040.12	15.2825	0.05	6245	0.807064852
04-Mar-14	6216.75	6302.15	6215.7	6297.95	166818924	5550.29	14.3925	0.05	6258.925	0.886780078
05-Mar-14	6328.45	6336.25	6287.8	6328.65	160300066	5754.58	13.8425	0.05	6312.025	0.911685236
06-Mar-14	6344.75	6406.6	6339.7	6401.15	180731810	5844.96	14.475	0.05	6373.15	0.917122616
07-Mar-14	6413.95	6537.8	6413.55	6526.65	284922346	11368.15	16.72	0.05	6475.675	1.755515834
10-Mar-14	6491.7	6562.2	6487.35	6537.25	242143703	9992.74	17.7775	0.05	6524.775	1.531507217
11-Mar-14	6537.35	6562.85	6494.25	6511.9	238994883	8268.67	17.325	0.05	6528.55	1.266540043
12-Mar-14	6497.5	6546.15	6487.3	6516.9	174977068	6176.54	17.04	0.05	6516.725	0.947798165
13-Mar-14	6491.75	6561.45	6476.65	6493.1	167858387	8356.1	16.82	0.05	6519.05	1.281797194
14-Mar-14	6447.25	6518.45	6432.7	6504.2	177336088	7114.55	16.4475	0.05	6475.575	1.098674635
18-Mar-14	6532.45	6574.95	6497.65	6516.65	179308616	7268.52	17.1275	0.05	6536.3	1.112023622
19-Mar-14	6530	6541.2	6506	6524.05	172464722	7666.24	16.8825	0.05	6523.6	1.175154822
20-Mar-14	6508.35	6523.65	6473.25	6483.1	141984189	6280.76	16.91	0.05	6498.45	0.966501243
21-Mar-14	6515.2	6522.9	6485.7	6493.2	189854420	8841.94	16.185	0.05	6504.3	1.359399167
22-Mar-14	6497.8	6502.65	6481.35	6494.9	9774392	373.66	15.875	0.05	6492	0.057556993
24-Mar-14	6510.5	6591.5	6510.5	6583.5	158395722	6633.77	16.5375	0.05	6551	1.012634712
25-Mar-14	6550.1	6595.55	6544.85	6589.75	168125064	6475.61	16.92	0.05	6570.2	0.985603178
26-Mar-14	6615.65	6627.45	6580.6	6601.4	186570474	7046.34	17.765	0.05	6604.025	1.066976579
27-Mar-14	6613.1	6673.95	6599.5	6641.75	312383468	12924.37	18.3725	0.05	6636.725	1.947401768
28-Mar-14	6673.05	6702.6	6643.8	6695.9			18.63	0.05	6673.2	0
31-Mar-14	6723.15	6730.05	6662.4	6704.2			21.6225	0.05	6696.225	0
01-Apr-14	6729.5	6732.25	6675.45	6721.05	147136671	7174.14	20.685	0.05	6703.85	1.070152226
02-Apr-14	6757.6	6763.5	6723.6	6752.55	173335875	8007.75	21.2125	0.05	6743.55	1.187468025
03-Apr-14	6772.05	6776.75	6696.9	6736.1	197546648	7738.58	22.1075	0.05	6736.825	1.148698385
04-Apr-14	6741.85	6741.85	6685.15	6694.35	155127592	6676.88	22.6875	0.05	6713.5	0.994545319
07-Apr-14	6694.25	6725.15	6650.4	6695.05	133947319	6707.01	24.9525	0.05	6687.775	1.002876143
09-Apr-14	6722	6808.7	6705.1	6796.2	169794626	8892.66	26.9125	0.05	6756.9	1.316085779
10-Apr-14	6803.05	6819.05	6777.3	6796.4	191125947	9079.6	28.7175	0.05	6798.175	1.335593744
11-Apr-14	6758.35	6789.35	6743.15	6776.3	140734579	7463.19	29.185	0.05	6766.25	1.103002402
15-Apr-14	6792.7	6813.4	6711.75	6733.1	123197822	7100.26	31.875	0.05	6762.575	1.049934382
16-Apr-14	6727.25	6748.65	6665.15	6675.3	119768833	6168.64	31.16	0.05	6706.9	0.919745337
17-Apr-14	6695.45	6783.05	6684.4	6779.4	131488368	6952.58	30.8525	0.05	6733.725	1.032501327
21-Apr-14	6789.25	6825.45	6786.9	6817.65	111840313	5711.98	34.385	0.05	6806.175	0.839234959
22-Apr-14	6822.9	6838	6806.25	6815.35	114693049	5636.78	33.355	0.05	6822.125	0.826249885
